Model,n_repeat,id_coord,Mean_Euclidean_Dist,RMSE,MSE,MAE
WcGAN-GP (SYN)-KNN,7,5,3.173168441665787,2.2437689229490276,5.03449897959184,1.8835714285714296
WcGAN-GP (SYN)-KNN,7,6,1.4370273747732119,1.3722877504823061,1.883173670123788,0.9173536299765814
WcGAN-GP (SYN)-KNN,7,7,4.484829451640248,3.174498767083519,10.077442422214784,2.907611241217799
WcGAN-GP (SYN)-KNN,7,8,5.631560581152767,4.003613675881777,16.02892246570759,3.0533606557377047
WcGAN-GP (SYN)-KNN,7,9,2.6474477505395146,1.8720282572435614,3.504489795918366,1.7999999999999994
WcGAN-GP (SYN)-KNN,7,10,2.4767125030996318,1.7950826526027925,3.2223217296754783,1.6626814988290404
WcGAN-GP (SYN)-KNN,7,11,3.7216216017938724,2.6315838716387874,6.925233673469391,2.6121428571428575
WcGAN-GP (SYN)-KNN,7,12,3.8094637418580324,2.7118266409091483,7.354003730344595,2.2034543325526936
WcGAN-GP (SYN)-KNN,7,13,7.319730255986769,5.175830900464588,26.789225510204066,4.900714285714284
WcGAN-GP (SYN)-KNN,7,14,4.911438867505504,3.4902240761455787,12.181664101706259,3.433629976580796
WcGAN-GP (SYN)-KNN,7,15,7.239817238296396,5.3237980845915045,28.342826045500168,4.940690866510539
WcGAN-GP (SYN)-KNN,7,16,9.417546333826392,6.737046822080427,45.387799882903984,5.4659367681498825
WcGAN-GP (SYN)-RF,7,0,6.839276040085136,4.902715606217646,24.036620315450055,3.6911697892271698
WcGAN-GP (SYN)-RF,7,1,6.401645776565964,4.581205332239085,20.98744229613582,4.16015620608899
WcGAN-GP (SYN)-RF,7,2,7.903157230125278,5.588376070205077,31.22994710204074,5.586857142857135
WcGAN-GP (SYN)-RF,7,3,5.658948315929598,4.00211811258731,16.016949387099412,3.953464637002347
WcGAN-GP (SYN)-RF,7,4,4.259576865667295,3.040810967426349,9.246531339620367,2.3244453161592573
WcGAN-GP (SYN)-RF,7,5,2.449450412160382,1.7320229966187894,2.999903660816331,1.4600999999999975
WcGAN-GP (SYN)-RF,7,6,2.073288201100971,1.6681592055000611,2.7827551348945954,1.2899332552693155
WcGAN-GP (SYN)-RF,7,7,5.193725918243342,3.6725412721398234,13.487559395570393,3.6040088992974204
WcGAN-GP (SYN)-RF,7,8,5.832075500077865,4.145231091386257,17.182940800995297,3.168804800936766
WcGAN-GP (SYN)-RF,7,9,2.710797769804218,1.9168234854539317,3.6742122743877585,1.6930928571428598
WcGAN-GP (SYN)-RF,7,10,2.1448102763101025,1.5494064839914246,2.4006604526346687,1.2490492974238925
WcGAN-GP (SYN)-RF,7,11,3.5376124816327894,2.5014697749727164,6.257351035102052,2.4626571428571444
WcGAN-GP (SYN)-RF,7,12,3.827960092361007,2.7215981240761034,7.407096348974566,2.218538290398124
WcGAN-GP (SYN)-RF,7,13,3.747687334795634,2.6500151282009314,7.0225801796938,2.64006428571427
WcGAN-GP (SYN)-RF,7,14,7.78261060101337,5.65326307426976,31.95938338690198,5.350347540983608
WcGAN-GP (SYN)-RF,7,15,8.662581641957054,6.151170480383283,37.83689827873871,5.547618266978924
WcGAN-GP (SYN)-RF,7,16,6.127775907016732,4.337356456190543,18.812661028057782,3.9527603044496407
cGAN (SYN)-KNN,8,0,3.2640406284986403,2.308025262479789,5.326980612244898,2.2649999999999992
cGAN (SYN)-KNN,8,1,6.060383398661795,4.2853381977841325,18.364123469387756,4.065
cGAN (SYN)-KNN,8,2,7.377317830170185,5.216551464681767,27.212409183673483,4.365000000000002
cGAN (SYN)-KNN,8,3,5.429255783930883,3.8390635816138126,14.738409183673474,2.8564285714285718
cGAN (SYN)-KNN,8,4,2.4389028145408984,1.7245647188168247,2.9741234693877536,1.3564285714285713
cGAN (SYN)-KNN,8,5,0.29221532457824145,0.20662743757590255,0.0426948979591835,0.15642857142857103
cGAN (SYN)-KNN,8,6,3.0576283298480176,2.34522427469705,5.500076898628304,1.679894613583138
cGAN (SYN)-KNN,8,7,6.20338304673263,4.3864542186423074,19.240980612244893,3.756428571428571
cGAN (SYN)-KNN,8,8,8.203185170333258,5.800527861271572,33.64612346938776,5.556428571428572
cGAN (SYN)-KNN,8,9,5.920445549973756,4.186387196032164,17.52583775510204,4.0564285714285715
cGAN (SYN)-KNN,8,10,5.091473665023972,3.600215554771175,12.961552040816322,2.556428571428571
cGAN (SYN)-KNN,8,11,6.537995854688068,4.6230612042194705,21.37269489795918,4.034999999999999
cGAN (SYN)-KNN,8,12,7.491459218636232,5.297261614480154,28.060980612244887,3.7564285714285703
cGAN (SYN)-KNN,8,13,8.908853770839663,6.29951091396007,39.68383775510203,6.15642857142857
cGAN (SYN)-KNN,8,14,10.455359039892477,7.393055276848037,54.6572663265306,7.3564285714285695
cGAN (SYN)-KNN,8,15,11.667670403857883,8.250288863217495,68.06726632653061,7.356428571428571
cGAN (SYN)-KNN,8,16,10.507369716886659,7.429832379244735,55.20240918367349,5.535
cGAN (SYN)-RF,8,0,13.519593324540066,9.559796118666656,91.38970183047405,8.226587852150349
cGAN (SYN)-RF,8,1,14.829354442263389,10.485937086743293,109.95487658713843,10.02658785215035
cGAN (SYN)-RF,8,2,14.771732782978754,10.445192420719906,109.10204470586457,10.326587852150352
cGAN (SYN)-RF,8,3,12.261021852857398,8.669851696431914,75.16632843812333,8.52658785215035
cGAN (SYN)-RF,8,4,10.843924517833598,7.667812561235201,58.79534947423634,7.026587852150348
cGAN (SYN)-RF,8,5,10.215533887480067,7.223473285278126,52.178566303126765,5.826587852150348
cGAN (SYN)-RF,8,6,5.924275938958462,4.657268041327803,21.690145608773307,3.7512058722533737
cGAN (SYN)-RF,8,7,11.672626522877758,8.253793368584814,68.12510497129465,8.226587852150347
cGAN (SYN)-RF,8,8,10.903454318484338,7.70990648695802,59.44265803763736,7.626587852150349
cGAN (SYN)-RF,8,9,6.986825921488175,4.940431988054237,24.40786822858954,4.926587852150349
cGAN (SYN)-RF,8,10,5.520306017731733,3.903445819363012,15.236889264702578,3.4265878521503477
cGAN (SYN)-RF,8,11,4.103384609505755,2.901531083198033,8.418882626764352,2.169594864188026
cGAN (SYN)-RF,8,12,3.288176012773795,2.325091556367294,5.406050745490485,2.226587852150348
cGAN (SYN)-RF,8,13,6.9856448646792275,4.9395968547756635,24.39961708770963,4.626587852150349
cGAN (SYN)-RF,8,14,8.474018507914506,5.992035950846655,35.904494836238776,5.22658785215035
cGAN (SYN)-RF,8,15,5.204799270545733,3.680348858917684,13.5449677233367,2.9304051358119754
cGAN (SYN)-RF,8,16,0.9626077121007979,0.6806664408489418,0.463306803697966,0.5304051358119739
WcGAN (SYN)-KNN,8,0,5.665432611529947,4.083045346401322,16.671259300769492,3.584648711943795
WcGAN (SYN)-KNN,8,1,6.759333380363572,4.933708431723608,24.34147888926062,4.536252927400468
WcGAN (SYN)-KNN,8,2,5.6867019960462795,4.021105543991398,16.16928979591836,3.591428571428572
WcGAN (SYN)-KNN,8,3,8.161897184504163,5.8182592987922614,33.85214126798262,5.000269320843091
WcGAN (SYN)-KNN,8,4,8.363313797134522,6.189777817599589,38.313349431247936,5.42125292740047
WcGAN (SYN)-KNN,8,5,2.511300581819089,1.7757576710020007,3.1533153061224497,1.5878571428571433
WcGAN (SYN)-KNN,8,6,2.751613442418476,2.2342472983753976,4.991860990297762,1.7970491803278696
WcGAN (SYN)-KNN,8,7,6.328251066298908,4.477153462651966,20.04490312813649,3.2414402810304446
WcGAN (SYN)-KNN,8,8,7.301571267313347,5.195569452630069,26.993941937102715,4.5034777517564395
WcGAN (SYN)-KNN,8,9,3.2923770954700062,2.3280621704301097,5.4198734693877535,2.3185714285714285
WcGAN (SYN)-KNN,8,10,1.6695678956879243,1.4445503027295699,2.0867255771160917,1.1766393442622942
WcGAN (SYN)-KNN,8,11,4.270808363955546,3.019917555301191,9.119902040816322,2.8799999999999994
WcGAN (SYN)-KNN,8,12,4.29740752773227,3.0985773076605674,9.601181331549009,2.4235362997658076
WcGAN (SYN)-KNN,8,13,4.752099643358519,3.3602418826929825,11.291225510204079,2.5649999999999986
WcGAN (SYN)-KNN,8,14,6.884619153160415,4.9840529465323105,24.840783773837405,4.6107962529274005
WcGAN (SYN)-KNN,8,15,7.300185357057815,5.2746620573585155,27.82205981933757,4.411405152224822
WcGAN (SYN)-KNN,8,16,7.326087713274228,5.242883443131298,27.48782679826029,3.957259953161592
WcGAN (SYN)-RF,8,0,4.61242485922414,3.3732330183716743,11.378700996232876,2.907634426229511
WcGAN (SYN)-RF,8,1,5.860842633326444,4.168096102206798,17.3730251172315,3.9379120608899267
WcGAN (SYN)-RF,8,2,4.822838811089914,3.4102620278913434,11.629887098877578,3.219664285714291
WcGAN (SYN)-RF,8,3,2.2324831699216947,1.615256168555592,2.6090524900568908,1.480755737704927
WcGAN (SYN)-RF,8,4,2.721326532074064,1.9331711900722797,3.737150850125474,1.8476919203747104
WcGAN (SYN)-RF,8,5,2.210582798813057,1.5631180874150505,2.443338155204086,1.3902214285714276
WcGAN (SYN)-RF,8,6,2.3099355015168213,1.8209637266707934,3.315908893850784,1.4226140515222456
WcGAN (SYN)-RF,8,7,5.405231474874831,3.8317632560705173,14.682409650572131,3.4426454332552763
WcGAN (SYN)-RF,8,8,5.977066763668386,4.2806041521720815,18.323571907592864,3.2596162763466046
WcGAN (SYN)-RF,8,9,2.1556777848372484,1.5242943797116133,2.323473356020412,1.3656214285714268
WcGAN (SYN)-RF,8,10,2.6775085507864946,1.9465656677674859,3.789117898931078,1.6837380562060862
WcGAN (SYN)-RF,8,11,3.4869121455838936,2.4656192235441057,6.079278155510238,2.462271428571436
WcGAN (SYN)-RF,8,12,4.623291126341756,3.3886912752422065,11.48322855890265,3.0042161592505865
WcGAN (SYN)-RF,8,13,5.278959982915617,3.732788401532052,13.933709250612212,3.03445714285714
WcGAN (SYN)-RF,8,14,6.799689491139414,4.947854448623072,24.481263644759128,4.627992154566748
WcGAN (SYN)-RF,8,15,8.215132333276786,5.820252122747508,33.875334772346875,4.876145550351287
WcGAN (SYN)-RF,8,16,9.972912283832681,7.11129915760411,50.57057570894092,6.5413373536299675
WcGAN-GP (SYN)-KNN,8,0,9.814649018135055,7.363581224807165,54.22232845433259,5.929355971896956
WcGAN-GP (SYN)-KNN,8,1,6.4485400313687125,4.590226052069772,21.070175209100043,4.544332552693208
WcGAN-GP (SYN)-KNN,8,2,10.23855259222091,7.239749967494511,52.41397959183677,6.192857142857146
WcGAN-GP (SYN)-KNN,8,3,4.594795824844041,3.3107578155888677,10.961117313482772,3.133665105386416
WcGAN-GP (SYN)-KNN,8,4,5.516743265801788,4.01869195074487,16.14988499498161,3.472236533957847
WcGAN-GP (SYN)-KNN,8,5,4.23636733101195,2.995564067355705,8.973404081632653,2.631428571428571
WcGAN-GP (SYN)-KNN,8,6,2.4123049791309517,1.8267603461670987,3.3370533623285383,1.5649882903981267
WcGAN-GP (SYN)-KNN,8,7,5.78214985911726,4.100940740224662,16.817714954834393,3.273723653395784
WcGAN-GP (SYN)-KNN,8,8,6.541960888557745,4.644620076036285,21.5724956507193,3.8476580796252926
WcGAN-GP (SYN)-KNN,8,9,2.749131217126527,1.9439293260017947,3.778861224489792,1.9414285714285706
WcGAN-GP (SYN)-KNN,8,10,2.096822738694866,1.4907267386864,2.2222662094345904,1.309601873536299
WcGAN-GP (SYN)-KNN,8,11,4.5852756799591115,3.242279526908845,10.512376530612242,3.2378571428571434
WcGAN-GP (SYN)-KNN,8,12,4.076287572783061,2.938103559428837,8.632452525928402,2.5542857142857143
WcGAN-GP (SYN)-KNN,8,13,3.7920701362669087,2.6813985080893263,7.189897959183666,2.6357142857142835
WcGAN-GP (SYN)-KNN,8,14,7.75832579736754,5.551879154352149,30.82336214452994,5.362798594847774
WcGAN-GP (SYN)-KNN,8,15,5.963241740540353,4.290551655229122,18.408833506189364,4.014625292740047
WcGAN-GP (SYN)-KNN,8,16,6.6990284132767055,4.765895675789163,22.713761592505843,4.175550351288055
WcGAN-GP (SYN)-RF,8,0,8.258183864084952,5.982953030499414,35.795726965162125,4.8705238875878205
WcGAN-GP (SYN)-RF,8,1,6.660177689578202,4.72421620811206,22.31821878098869,4.674518852459023
WcGAN-GP (SYN)-RF,8,2,8.183827187564406,5.786839700385623,33.48751371795917,5.582099999999996
WcGAN-GP (SYN)-RF,8,3,5.623809582687647,3.987398459398433,15.899346474012996,3.870459133489455
WcGAN-GP (SYN)-RF,8,4,5.960692809779027,4.4153136918364435,19.494994997318365,3.6580584309133437
WcGAN-GP (SYN)-RF,8,5,3.4477136640660495,2.437901711450623,5.943364754693876,2.2533857142857134
WcGAN-GP (SYN)-RF,8,6,2.140741863453018,1.6240520832282825,2.637545169038124,1.4152408665105354
WcGAN-GP (SYN)-RF,8,7,5.412293745776398,3.8272603524433397,14.647921805384717,3.757262880562056
WcGAN-GP (SYN)-RF,8,8,6.1418015776002886,4.381235462488498,19.195224177766807,3.3095167447306766
WcGAN-GP (SYN)-RF,8,9,3.5750110284117045,2.52791454100661,6.39035192663266,2.337364285714288
WcGAN-GP (SYN)-RF,8,10,1.9373329901421463,1.3984231492443908,1.9555873043425998,1.2371170960187374
WcGAN-GP (SYN)-RF,8,11,4.1163015599502675,2.910664746449598,8.471969266224502,2.8551214285714304
WcGAN-GP (SYN)-RF,8,12,4.607834359132242,3.268858619019926,10.685436671140858,2.7110163934426237
WcGAN-GP (SYN)-RF,8,13,5.483570701892417,3.8774700284240047,15.034773821326452,3.825235714285704
WcGAN-GP (SYN)-RF,8,14,7.618024119145395,5.438611351039106,29.57849342765141,5.17014098360656
WcGAN-GP (SYN)-RF,8,15,8.439989753919903,5.987731770188213,35.852931751721265,5.439941803278687
WcGAN-GP (SYN)-RF,8,16,7.634703058721115,5.413178101165062,29.302497154932993,4.704123302107722
cGAN (SYN)-KNN,9,0,10.413175425823745,7.363226957285086,54.217111224489784,6.62357142857143
cGAN (SYN)-KNN,9,1,12.0799689991493,8.541827995821741,72.96282551020407,8.423571428571428
cGAN (SYN)-KNN,9,2,12.337559130805515,8.723971724682585,76.10768265306122,8.723571428571429
cGAN (SYN)-KNN,9,3,9.79212188549592,6.924075787439367,47.94282551020409,6.92357142857143
cGAN (SYN)-KNN,9,4,7.927344692742395,5.605479189041336,31.421396938775516,5.423571428571431
cGAN (SYN)-KNN,9,5,7.026272707721022,4.968325078095501,24.684254081632663,4.22357142857143
cGAN (SYN)-KNN,9,6,5.023217890000997,3.611132773752411,13.040279909668781,2.9489578454332555
cGAN (SYN)-KNN,9,7,9.469858628774752,6.696201253284566,44.83911122448979,6.623571428571429
cGAN (SYN)-KNN,9,8,9.384208294050296,6.63563732079001,44.03168265306122,6.023571428571428
cGAN (SYN)-KNN,9,9,5.038587630092629,3.562819480841153,12.693682653061222,3.323571428571428
cGAN (SYN)-KNN,9,10,2.597019091817637,1.8363698106951805,3.372254081632653,1.8235714285714284
cGAN (SYN)-KNN,9,11,0.8618549051615478,0.6094234478386191,0.3713969387755101,0.5164285714285715
cGAN (SYN)-KNN,9,12,1.6469693874706066,1.1645832222871206,1.356254081632653,0.9835714285714284
cGAN (SYN)-KNN,9,13,6.4172485998157125,4.537680001489567,20.590539795918357,3.3835714285714285
cGAN (SYN)-KNN,9,14,8.263098321909947,5.842892857033707,34.13939693877551,4.58357142857143
cGAN (SYN)-KNN,9,15,6.541860342035274,4.625793809428491,21.397968367346948,4.58357142857143
cGAN (SYN)-KNN,9,16,3.5076967848851863,2.480316182938566,6.151968367346937,2.1835714285714283
cGAN (SYN)-RF,9,0,12.576623878218467,8.893016028720934,79.08573408708746,7.540487266833325
cGAN (SYN)-RF,9,1,13.837570814103792,9.784640157801851,95.73918301766864,9.340487266833323
cGAN (SYN)-RF,9,2,13.779687056394739,9.743710160205213,94.9398876860863,9.64048726683332
cGAN (SYN)-RF,9,3,11.267132157340336,7.9670655529803645,63.47413352548632,7.840487266833323
cGAN (SYN)-RF,9,4,9.86876480788439,6.978270517590206,48.696259416668674,6.340487266833323
cGAN (SYN)-RF,9,5,9.311708772251691,6.584372417293432,43.353960129614556,5.140487266833324
cGAN (SYN)-RF,9,6,5.509660424329016,4.253179409660227,18.089535090757717,3.4474182126498234
cGAN (SYN)-RF,9,7,10.688656468460096,7.55802147062159,57.12368855037694,7.540487266833323
cGAN (SYN)-RF,9,8,9.982264131965067,7.058526659307745,49.82279860015816,6.940487266833323
cGAN (SYN)-RF,9,9,6.004624059995856,4.245910391298967,18.02775505094055,4.240487266833323
cGAN (SYN)-RF,9,10,4.571625737551773,3.232627560069811,10.449880942122899,2.7404872668333233
cGAN (SYN)-RF,9,11,3.3457844162346713,2.365826849107811,5.597136679959392,2.014529230560773
cGAN (SYN)-RF,9,12,2.2968854339635936,1.6241432659642643,2.6378413483770666,1.5404872668333245
cGAN (SYN)-RF,9,13,6.177773049001606,4.36834521558053,19.08243992248531,3.940487266833325
cGAN (SYN)-RF,9,14,7.763524262773892,5.48964065211371,30.13615448933944,4.540487266833323
cGAN (SYN)-RF,9,15,4.8771366370729226,3.4486563888476187,11.893230888339497,3.0854707694392274
cGAN (SYN)-RF,9,16,1.0365491155089983,0.7329509086093304,0.537217034431243,0.6854707694392261
WcGAN (SYN)-KNN,9,0,6.323698479475189,4.491864961950676,20.176850836400146,3.8487470725995334
WcGAN (SYN)-KNN,9,1,6.259076227753059,4.511589742431678,20.35444200401473,4.211346604215457
WcGAN (SYN)-KNN,9,2,7.011786141772949,4.958081529077511,24.582572448979583,4.579285714285715
WcGAN (SYN)-KNN,9,3,7.988039999067552,5.754707965409385,33.11666376714622,4.917400468384076
WcGAN (SYN)-KNN,9,4,7.624485669698683,5.804225331563643,33.68903169956508,4.996967213114756
WcGAN (SYN)-KNN,9,5,2.53256343474757,1.790792778495101,3.2069387755102037,1.6714285714285715
WcGAN (SYN)-KNN,9,6,2.0379335029743575,1.7917611296713836,3.210407945801273,1.2177400468384085
WcGAN (SYN)-KNN,9,7,5.382648970704383,3.8149205850086907,14.55361906992305,2.9913583138173303
WcGAN (SYN)-KNN,9,8,7.121224824411262,5.05360817010667,25.538955536968885,4.664402810304449
WcGAN (SYN)-KNN,9,9,5.340187453715111,3.7760827613292802,14.258801020408162,3.6750000000000003
WcGAN (SYN)-KNN,9,10,2.161883649115316,1.5897903495861758,2.527433355637335,1.4397189695550352
WcGAN (SYN)-KNN,9,11,4.224873141435669,2.987436447962073,8.924776530612247,2.9207142857142867
WcGAN (SYN)-KNN,9,12,4.732288514418824,3.368825007885852,11.348981933757111,2.7525526932084317
WcGAN (SYN)-KNN,9,13,3.327020178073184,2.3525585290600235,5.534531632653061,1.9221428571428574
WcGAN (SYN)-KNN,9,14,6.37321184205955,4.555006532362992,20.74808450986952,4.226206088992974
WcGAN (SYN)-KNN,9,15,6.897133325740585,5.034268998834517,25.34386435262629,4.6061943793911
WcGAN (SYN)-KNN,9,16,5.347913609087739,3.9320052015034745,15.460664904650379,3.376018735362997
WcGAN (SYN)-RF,9,0,7.057570507615108,5.063151169054806,25.63549976070105,3.936881381733032
WcGAN (SYN)-RF,9,1,6.401586572290915,4.60661003952959,21.22085605629481,4.219146252927405
WcGAN (SYN)-RF,9,2,6.690004241785054,4.730547365532979,22.378078377551006,4.710642857142855
WcGAN (SYN)-RF,9,3,5.791448909547977,4.10527694649469,16.853298807420764,3.9331461358314015
WcGAN (SYN)-RF,9,4,5.1619278650071765,3.708713258033435,13.754554030312978,2.8628673302107908
WcGAN (SYN)-RF,9,5,3.242555568104425,2.2928330305808373,5.2570833061225075,2.175857142857153
WcGAN (SYN)-RF,9,6,2.2144286975175578,1.7272332515846653,2.983334705379736,1.2999807962529293
WcGAN (SYN)-RF,9,7,4.601199593081623,3.254589208352125,10.592350915122111,3.174993442622952
WcGAN (SYN)-RF,9,8,5.127899603297731,3.6290213562668012,13.169796004240535,2.7351825526932068
WcGAN (SYN)-RF,9,9,1.9329849764505693,1.3668267847799165,1.868215459591804,1.3584857142857032
WcGAN (SYN)-RF,9,10,2.244082622090612,1.5983170294163336,2.554617326522253,1.500825175644029
WcGAN (SYN)-RF,9,11,4.848930115552312,3.428711366206708,11.75606163275507,3.4174928571428533
WcGAN (SYN)-RF,9,12,4.506457224868189,3.2280329734509325,10.42019687768647,2.8790181498828966
WcGAN (SYN)-RF,9,13,3.0327655090120023,2.144489057171059,4.598833316326418,2.1443571428571158
WcGAN (SYN)-RF,9,14,3.1404622284095445,2.259920907981347,5.107242510331236,2.167410070257618
WcGAN (SYN)-RF,9,15,8.405017385326303,5.947545172728501,35.373293581646095,5.257849882903984
WcGAN (SYN)-RF,9,16,6.3467106169801495,4.51507792169409,20.385928638969418,4.240615925058534
WcGAN-GP (SYN)-KNN,9,0,8.347729416245583,6.1575940881836635,37.9159649548344,4.680035128805622
WcGAN-GP (SYN)-KNN,9,1,6.556917498973868,4.81582941080953,23.19221291401807,4.41576112412178
WcGAN-GP (SYN)-KNN,9,2,11.7295263227081,8.294027602893005,68.79089387755108,7.367142857142859
WcGAN-GP (SYN)-KNN,9,3,5.88110252270652,4.273786651427558,18.26525234192038,3.9509718969555045
WcGAN-GP (SYN)-KNN,9,4,5.513958694597087,4.018046805827929,16.144700133824024,3.48632318501171
WcGAN-GP (SYN)-KNN,9,5,4.365477041048133,3.0868584188393204,9.52869489795919,3.057857142857144
WcGAN-GP (SYN)-KNN,9,6,2.6045993610553007,2.0754453302449893,4.307473318835733,1.6993559718969562
WcGAN-GP (SYN)-KNN,9,7,6.697335961615762,4.740881552582522,22.475957895617267,4.006194379391101
WcGAN-GP (SYN)-KNN,9,8,7.444134407338316,5.283660338955433,27.917066577450644,4.137400468384075
WcGAN-GP (SYN)-KNN,9,9,3.1438599049640903,2.2230446579006022,4.941927551020406,1.8835714285714278
WcGAN-GP (SYN)-KNN,9,10,2.483266796876955,1.86048089489096,3.461389160254267,1.5552927400468377
WcGAN-GP (SYN)-KNN,9,11,3.446804198627111,2.4372586222714934,5.940229591836737,2.2607142857142857
WcGAN-GP (SYN)-KNN,9,12,4.090303688046667,2.9090455712881815,8.462546135831381,2.4188992974238874
WcGAN-GP (SYN)-KNN,9,13,5.755190913338984,4.069534521845194,16.56111122448979,3.773571428571428
